no,petition_id,title,url,Category1,Category2,Category3,Category4,Category5
916,5920794,"President of the United States, U.S. Senate, U.S. House of Representatives: Stop F-16 Sale to #Pakistan using US Tax Payer Money",https://api.change.org/p/president-of-the-united-states-u-s-senate-u-s-house-of-representatives-stop-f-16-sale-to-pakistan-using-us-tax-payer-money,National,Global,Taxes,,
917,9699413,Barack Obama: Tell leaders to hold Donald Trump accountable for his crimes!,https://api.change.org/p/barack-obama-tell-leaders-to-hold-donald-trump-accountable-for-his-crimes,National,Political,Human Rights,,
918,6319502,Government of Canada: No Federal Funds for Bombardier C-Series without Environmental Impact Assessment,https://api.change.org/p/government-of-canada-no-federal-funds-for-bombardier-c-series-without-environmental-impact-assessment,Global,Pollution,Taxes,,
919,8609465,"One Tree-One Child-Every School, only the ultimate solution for pollution",https://api.change.org/p/one-tree-one-child-every-school-only-the-ultimate-solution-for-pollution,Global,Landscapes and forests,Pollution,,
920,7397375,AUSTRALIA ELECTION 2016-VOTE  TO PROTECT OUR COUNTRY FROM RUIN.,https://api.change.org/p/australia-election-2016-vote-to-protect-our-country-from-ruin,Global,Elections,Clean Energy,,
921,7097927,Barack Obama: Obama rescind Judge Merrick Garland as SCOTUS nominee,https://api.change.org/p/barack-obama-obama-rescind-judge-merrick-garland-as-scotus-nominee,National,Political,US Elections,,
922,346031,Earth Week: Actions,https://api.change.org/p/earth-week-actions-4,Global,Nuke,Clean Energy,,
923,8643437,Concetta Fierravanti-Wells: Insufficient funding for Australian Aid,https://api.change.org/p/concetta-fierravanti-wells-insufficient-funding-for-australian-aid,Global,Human Rights,Weather,,
924,7018016,"Democratic National Committee: ""We the People"" Implore the Current Delegates to Endorse Bernie Sanders to Represent ""Us"".",https://api.change.org/p/democratic-national-committee-we-the-people-implore-the-current-delegates-to-endorse-bernie-sanders-to-represent-us,National,Political,US Elections,,
925,8406149,University of Missouri : Divest the University of Missouri System from Fossil Fuel Companies,https://api.change.org/p/university-of-missouri-divest-the-university-of-missouri-system-from-fossil-fuel-companies,Education,Business Greed,,,
926,7507550,2016 DNC Platform Committee: Queer the Platform,https://api.change.org/p/2016-dnc-platform-committee-queer-the-platform,National,Political,US Elections,Human Rights,
927,9838298,End 2016 RIGHT NOW,https://api.change.org/p/end-2016-right-now,Human Rights,Entertainment,,,
928,6610100,President Eric J. Barron: Get Penn State to commit to generating energy from renewable sources,https://api.change.org/p/president-eric-j-barron-get-penn-state-to-commit-to-generating-energy-from-renewable-sources,National,Education,Clean Energy,Sustainability,
929,6407753,North Carolina State University: Carbon Neutral Commuter Plan at NCSU,https://api.change.org/p/north-carolina-state-university-carbon-neutral-commuter-plan-at-ncsu,National,Transportation,Clean Energy,,
930,8341532,Justin Trudeau: Canadian Government needs to reduce the gas that produces 95% of the greenhouse effect.,https://api.change.org/p/justin-trudeau-canadian-government-needs-to-reduce-the-gas-that-produces-95-of-the-greenhouse-effect,Global,Clean Energy,,,
931,8629028,Jackson County Schools Board of : Keep area east of Geiger Road in the East Jackson Cluster.,https://api.change.org/p/jackson-county-schools-board-of-keep-area-east-of-geiger-road-in-the-east-jackson-cluster-0be26933-1458-4ec3-a294-ff767cbcfb9c,National,Education,,,
932,8864729,Voice your support for establishing a centrist third party,https://api.change.org/p/voice-your-support-for-establishing-a-centrist-third-party,National,Political,US Elections,,
933,8742104,Democratic Party of Georgia : Move the Democratic Party of Georgia in a New Direction,https://api.change.org/p/democratic-party-of-georgia-move-the-democratic-party-of-georgia-in-a-new-direction,National,Political,US Elections,,
934,8846918,Donald Trump: Keep Paris Agreement,https://api.change.org/p/donald-trump-keep-paris-agreement,National,Political,Paris Agreement,,
935,7219676,South African Parlaiment : Medicinal Marijuana Legalisation in Republic of South Africa,https://api.change.org/p/south-african-parlaiment-medicinal-marijuana-legalisation-in-republic-of-south-africa,Global,Political,Health and Safety,,
936,6261203,"Michael Froman: Challenge the WTO and support ""buy local"" solar scheme in India",https://api.change.org/p/michael-froman-challenge-the-wto-and-support-buy-local-solar-scheme-in-india,Global,Clean Energy,,,
937,7288967,Bill Nelson: Automatic Weapons Ban Legislation,https://api.change.org/p/bill-nelson-automatic-weapons-ban-legislation,National,Political,Health and Safety,,
938,9041027,York County Board of Supervisors: Encourage local governments to implement incentives for carpooling,https://api.change.org/p/york-county-board-of-supervisors-encourage-local-governments-to-implement-incentives-for-carpooling,National,Transportation,Pollution,,
939,7666292,Fight Food Waste,https://api.change.org/p/fight-food-waste,National,Waste,Food,,
940,6432896,http://stopsmartmeters.org.uk/official-defra-confirms-smart-water-meters-are-not-compulsory/: stop water company's charging residentail households for water by smart meters,https://api.change.org/p/http-stopsmartmeters-org-uk-official-defra-confirms-smart-water-meters-are-not-compulsory-stop-water-company-s-charging-residentail-households-for-water-by-smart-meters,Global,Human Rights,Water,,
941,8140106,GU Administration : Stop overwatering GU's lawns!,https://api.change.org/p/gu-administration-stop-overwatering-gu-s-lawns,National,Water,Waste,,
942,7515269,Sign the Petition U.S. House of Representatives: Abolish Racism in America by Removing All Racial Designations,https://api.change.org/p/sign-the-petition-u-s-house-of-representatives-abolish-racism-in-america-by-removing-all-racial-designations,National,Political,Human Rights,,
943,8370944,University of Southampton: Sign University of Southampton up to Sweatshop Free/Electronics Watch,https://api.change.org/p/university-of-southampton-sign-university-of-southampton-up-to-sweatshop-free-electronics-watch,Global,Education,Human Rights,,
944,7303124,Shahbaz Sharif : Wild the Punjab (Pakistan),https://api.change.org/p/shahbaz-sharif-wild-the-punjab-pakistan,Global,Landscapes and forests,Paris Agreement,,
945,9837176,China Huaneng Group : Stop making energy by coal,https://api.change.org/p/china-huaneng-group-stop-making-energy-by-coal,Global,Clean Energy,,,
946,8900306,Elon Musk: Please Build A Floating Space Sanctuary for the Oppressed,https://api.change.org/p/elon-musk-please-build-a-floating-space-sanctuary-for-the-oppressed,National,,,,
947,8623832,Delhi Government: Help us Breathe Fresh Air to survive !!!,https://api.change.org/p/delhi-government-help-us-breathe-fresh-air-to-survive,Global,Pollution,Clean Energy,,
948,8847518,Democratic National Committee: Democrats: Do Not Compromise with the Republicans!,https://api.change.org/p/democratic-national-committee-democrats-do-not-compromise-with-the-republicans,National,Political,US Elections,,
949,7947506,http://www.pmindia.gov.in/en/: New Law to reduce Food waste,https://api.change.org/p/http-www-pmindia-gov-in-en-new-law-to-reduce-food-waste,Global,Food,Waste,,
950,8748800,The U.S. Congress: Impeach President Elect/President Donald J. Trump,https://api.change.org/p/the-u-s-congress-impeach-president-elect-president-donald-j-trump,National,Political,Human Rights,,
951,1994990,Government of Canada: Governments should encourage research by medicine to evaluate nutrients for curing disease. Pharmaceuticals should not interfere with research or hide evidence of common source health remedies,https://api.change.org/p/government-of-canada-governments-should-encourage-research-by-medicine-to-evaluate-nutrients-for-curing-disease-pharmaceuticals-should-not-interfere-with-research-or-hide-evidence-of-common-source-health-remedies,Global,Education,Health and Safety,,
952,8482436,Department of Education: Ban the Blower,https://api.change.org/p/department-of-education-ban-the-blower,Global,Education,Clean Energy,Waste,
953,7398830,David Cameron MP: Write a constitution for the UK to prevent it's disintegration.,https://api.change.org/p/david-cameron-mp-write-a-constitution-for-the-uk-to-prevent-it-s-disintegration,Global,Political,,,
954,9989651,West Ham United Football Club: West Ham United - Sell Dimitri Payet now,https://api.change.org/p/west-ham-united-football-club-west-ham-united-sell-dimitri-payet-now,Global,Entertainment,,,
955,7113959,"Leader, Liberal Party of Canada/Chef, Parti lib�ral du Canada�Justin Trudeau: Send a message to elected representatives in the Canadian Government.",https://api.change.org/p/leader-liberal-party-of-canada-chef-parti-lib-ral-du-canada-justin-trudeau-send-a-message-to-elected-representatives-in-the-canadian-government,Global,Health and Safety,Human Rights,,
956,6243446,indian government: Indian Government: Stop chemitrailing Indian skies,https://api.change.org/p/indian-government-indian-government-stop-chemitrailing-indian-skies,Global,Landscapes and forests,,,
957,6767885,Rt Hon David Cameron MP: The re-selection of all UK Politicians through a fair electoral system,https://api.change.org/p/rt-hon-david-cameron-mp-the-re-selection-of-all-uk-politicians-through-a-fair-electoral-system,Global,Political,Elections,,
958,7011707,Bill McKibben: Send Big Oil a Message,https://api.change.org/p/bill-mckibben-send-big-oil-a-message,National,Business Greed,,,
959,7303673,Minister of HRD & Minister of Women and Child Development: High-handedness of modern Schools (Child Rights Violation),https://api.change.org/p/minister-of-hrd-minister-of-women-and-child-development-high-handedness-of-modern-schools-child-rights-violation,Global,Human Rights,,,
960,5634850,"Ceasar Mitchell, kwanza hall, Kasim Reed, Elena Parent, Valencia Seay, Brandon Beach: Georgia Needs A Yearly Technology Month Starting With The City of Atlanta",https://api.change.org/p/ceasar-mitchell-kwanza-hall-kasim-reed-elena-parent-valencia-seay-brandon-beach-georgia-needs-a-yearly-technology-month-starting-with-the-city-of-atlanta,National,Health and Safety,,,
961,6975869,Bernie Sanders: Green Renewable Energy for Arizona Neighborhoods,https://api.change.org/p/bernie-sanders-green-renewable-energy-for-arizona-neighborhoods,National,Clean Energy,Sustainability,,
962,9773207,"Add a Constitutional Amendment for a ""Vote of No-Confidence"" Against the Executive Branch",https://api.change.org/p/add-a-constitutional-amendment-for-a-vote-of-no-confidence-against-the-executive-branch,National,Political,US Elections,,
963,833903,Vote Early + Storm: Act,https://api.change.org/p/vote-early-storm-act,National,Political,Weather,,
964,8322749,General Public: Say NO to CRACKERS,https://api.change.org/p/general-public-say-no-to-crackers,Global,Weather,Pollution,,
965,9868610,Republican National Committee: Republicans and Democrats: Please work together to bridge the political polarization gap,https://api.change.org/p/republican-national-committee-republicans-and-democrats-please-work-together-to-bridge-the-political-polarization-gap,National,Political,US Elections,,
966,9082631,Bernie Sanders: Electoral College-Make Senator Bernie Sanders President Dec. 19th Petition,https://api.change.org/p/bernie-sanders-electoral-college-make-senator-bernie-sanders-president-dec-19th-petition,National,Political,US Elections,,
967,8870222,Pennsylvania Governor: Trump not elected by a majority of Americans and is unfit to serve,https://api.change.org/p/pennsylvania-governor-trump-not-elected-by-a-majority-of-americans-and-is-unfit-to-serve,National,Political,US Elections,,
968,6884510,Illinois State House: Sport stadiums should be required to have free sunscreen locations for health concerns.,https://api.change.org/p/illinois-state-house-sport-stadiums-should-be-required-to-have-free-sunscreen-locations-for-health-concerns,National,Health and Safety,,,
969,6769346,CHUKA UMUNNA MP : WAIVER TIME LIMITS FOR ABUSE CASES IN  ENGLAND AND WALES,https://api.change.org/p/chuka-umunna-mp-waiver-time-limits-for-abuse-cases-in-england-and-wales,Global,Health and Safety,Human Rights,,
970,6883550,Scientists in the field of physics: Let us eradicate the global warming threatening the world,https://api.change.org/p/scientists-in-the-field-of-physics-let-us-eradicate-the-global-warming-threatening-the-world,Global,Education,,,
971,867503,Fiscal Cliff or War?: Act,https://api.change.org/p/fiscal-cliff-or-war-act,National,Human Rights,Political,,
972,7928033,"Howard University Amidmistration : ""Know before you start, a request to receive our syllabus before the first week of class""",https://api.change.org/p/howard-university-amidmistration-know-before-you-start-a-request-to-receive-our-syllabus-before-the-first-week-of-class,Education,National,,,
973,9902534,Ontario Government: Repeal Ontario's Cap and Trade law,https://api.change.org/p/ontario-government-repeal-ontario-s-cap-and-trade-law,Global,Clean Energy,Taxes,,
